340101011,3401,合肥市大铺头营业所,中国邮政 合肥市大铺头营业所,117.30744633051631,31.842648414302573
340101012,3401,合肥市王大郢营业所,中国邮政 合肥市王大郢营业所,117.30744633051631,31.842648414302573
340101015,3401,合肥市银菱营业所,中国邮政 合肥市银菱营业所,117.30744633051631,31.842648414302573
340101016,3401,合肥市四川路营业所,中国邮政 合肥市四川路营业所,117.30744633051631,31.842648414302573
340101017,3401,合肥市安庆路营业所,中国邮政 合肥市安庆路营业所,117.30744633051631,31.842648414302573
340101018,3401,合肥市太湖东路营业所,中国邮政 合肥市太湖东路营业所,117.30744633051631,31.842648414302573
340101021,3401,合肥市华府骏苑营业所,中国邮政 合肥市华府骏苑营业所,117.30744633051631,31.842648414302573
340101023,3401,合肥市黄山路营业所,中国邮政 合肥市黄山路营业所,117.30744633051631,31.842648414302573
340101024,3401,合肥市青阳北路营业所,中国邮政 合肥市青阳北路营业所,117.30744633051631,31.842648414302573
340101025,3401,合肥市亳州路营业所,中国邮政 合肥市亳州路营业所,117.30744633051631,31.842648414302573
340101028,3401,合肥市海恒营业所,中国邮政 合肥市海恒营业所,117.30744633051631,31.842648414302573
340101029,3401,合肥市三里街营业所,中国邮政 合肥市三里街营业所,117.30744633051631,31.842648414302573
340101031,3401,合肥市华源营业所,中国邮政 合肥市华源营业所,117.30744633051631,31.842648414302573
340101032,3401,合肥市东七营业所,中国邮政 合肥市东七营业所,117.30744633051631,31.842648414302573
340101034,3401,合肥市金寨南路营业所,中国邮政 合肥市金寨南路营业所,117.30744633051631,31.842648414302573
340101036,3401,合肥市潜山路营业所,中国邮政 合肥市潜山路营业所,117.30744633051631,31.842648414302573
340101037,3401,合肥市莲花营业所,中国邮政 合肥市莲花营业所,117.30744633051631,31.842648414302573
340101038,3401,合肥市郎溪路营业所,中国邮政 合肥市郎溪路营业所,117.30744633051631,31.842648414302573
340101039,3401,合肥市琥珀山庄营业所,中国邮政 合肥市琥珀山庄营业所,117.30744633051631,31.842648414302573
340101040,3401,合肥市淝河营业所,中国邮政 合肥市淝河营业所,117.30744633051631,31.842648414302573
340101042,3401,合肥市望江西路营业所,中国邮政 合肥市望江西路营业所,117.30744633051631,31.842648414302573
340101043,3401,合肥市晓星营业所,中国邮政 合肥市晓星营业所,117.30744633051631,31.842648414302573
340101044,3401,合肥市安农大营业所,中国邮政 合肥市安农大营业所,117.30744633051631,31.842648414302573
340101045,3401,合肥市康园营业所,中国邮政 合肥市康园营业所,117.30744633051631,31.842648414302573
340101047,3401,合肥市轻机厂营业所,中国邮政 合肥市轻机厂营业所,117.30744633051631,31.842648414302573
340101049,3401,合肥市望江东路营业所,中国邮政 合肥市望江东路营业所,117.30744633051631,31.842648414302573
340101050,3401,合肥市包河苑营业所,中国邮政 合肥市包河苑营业所,117.30744633051631,31.842648414302573
340101051,3401,合肥市化三院营业所,中国邮政 合肥市化三院营业所,117.30744633051631,31.842648414302573
340101052,3401,合肥市西园新村支行,中国邮政 合肥市西园新村支行,117.30744633051631,31.842648414302573
340101053,3401,合肥市长淮营业所,中国邮政 合肥市长淮营业所,117.30744633051631,31.842648414302573
340101054,3401,合肥市站西路营业所,中国邮政 合肥市站西路营业所,117.30744633051631,31.842648414302573
340101057,3401,合肥市东流路营业所,中国邮政 合肥市东流路营业所,117.30744633051631,31.842648414302573
340101059,3401,合肥市合作化北路营业所,中国邮政 合肥市合作化北路营业所,117.25696440489081,31.87050827362217
340101061,3401,合肥市东陈岗营业所,中国邮政 合肥市东陈岗营业所,117.30744633051631,31.842648414302573
340101062,3401,合肥市花冲营业所,中国邮政 合肥市花冲营业所,117.30744633051631,31.842648414302573
340101064,3401,合肥市锦绣营业所,中国邮政 合肥市锦绣营业所,117.30744633051631,31.842648414302573
340101065,3401,合肥市西藏路营业所,中国邮政 合肥市西藏路营业所,117.30744633051631,31.842648414302573
340101066,3401,合肥市炮院营业所,中国邮政 合肥市炮院营业所,117.30744633051631,31.842648414302573
340101067,3401,合肥市马鞍山路营业所,中国邮政 合肥市马鞍山路营业所,117.30744633051631,31.842648414302573
340121001,3401,长丰县长寿路营业所,中国邮政 长丰县长寿路营业所,117.1757412681709,32.486135882548496
340121003,3401,长丰县杜集营业所,中国邮政 长丰县杜集营业所,117.1757412681709,32.486135882548496
340121004,3401,长丰县朱巷镇营业所,中国邮政 长丰县朱巷镇营业所,117.1757412681709,32.486135882548496
340121005,3401,长丰县下塘镇营业所,中国邮政 长丰县下塘镇营业所,117.1757412681709,32.486135882548496
340121007,3401,长丰县三十头镇营业所,中国邮政 长丰县三十头镇营业所,117.1757412681709,32.486135882548496
340121008,3401,长丰县岗集镇营业所,中国邮政 长丰县岗集镇营业所,117.1757412681709,32.486135882548496
340121009,3401,长丰县吴山镇营业所,中国邮政 长丰县吴山镇营业所,117.1757412681709,32.486135882548496
340121010,3401,长丰县杨庙镇营业所,中国邮政 长丰县杨庙镇营业所,117.1757412681709,32.486135882548496
340121011,3401,长丰县庄墓镇营业所,中国邮政 长丰县庄墓镇营业所,117.1757412681709,32.486135882548496
340121017,3401,长丰县义井营业所,中国邮政 长丰县义井营业所,117.1757412681709,32.486135882548496
340121018,3401,长丰县双凤营业所,中国邮政 长丰县双凤营业所,117.1757412681709,32.486135882548496
340121020,3401,长丰县造甲营业所,中国邮政 长丰县造甲营业所,117.1757412681709,32.486135882548496
340122001,3401,肥东县青春营业所,中国邮政 肥东县青春营业所,117.47540062527533,31.89389035448661
340122002,3401,肥东县花园营业所,中国邮政 肥东县花园营业所,117.47540062527533,31.89389035448661
340122003,3401,肥东县西山驿镇营业所,中国邮政 肥东县西山驿镇营业所,117.58877192882343,31.83590714752538
340122004,3401,肥东县元疃镇营业所,中国邮政 肥东县元疃镇营业所,117.3876808353106,32.10531861412879
340122005,3401,肥东县阚集营业所,中国邮政 肥东县阚集营业所,117.47540062527533,31.89389035448661
340122006,3401,肥东县龙塘营业所,中国邮政 肥东县龙塘营业所,117.42317125648363,31.83823339694039
340122007,3401,肥东县长乐乡营业所,中国邮政 肥东县长乐乡营业所,117.47657811156154,31.75554428735273
340122008,3401,肥东县金泰营业所,中国邮政 肥东县金泰营业所,117.47540062527533,31.89389035448661
340122009,3401,肥东县长江大市场营业所,中国邮政 肥东县长江大市场营业所,117.33515654024372,31.80063395756865
340122011,3401,肥东县长临河镇营业所,中国邮政 肥东县长临河镇营业所,117.46784664937745,31.696650576957165
340122012,3401,肥东县石塘镇营业所,中国邮政 肥东县石塘镇营业所,117.6438382542123,31.940667241635676
340122013,3401,肥东县八斗镇营业所,中国邮政 肥东县八斗镇营业所,117.64509403680674,32.14228334782501
340122014,3401,肥东县梁园镇营业所,中国邮政 肥东县梁园镇营业所,117.57570998999621,32.0023787065533
340122015,3401,肥东县古城镇营业所,中国邮政 肥东县古城镇营业所,117.8648765198116,32.15738501907451
340122016,3401,肥东县桥头集镇营业所,中国邮政 肥东县桥头集镇营业所,117.55281062578342,31.757698001327654
340122017,3401,肥东县白龙镇营业所,中国邮政 肥东县白龙镇营业所,117.44554172805624,32.160749620375505
340122018,3401,肥东县马岗营业所,中国邮政 肥东县马岗营业所,117.86028643736759,32.107774089493596
340122019,3401,肥东县六家畈营业所,中国邮政 肥东县六家畈营业所,117.479063915145,31.659109971414473
340122020,3401,肥东县店东营业所,中国邮政 肥东县店东营业所,117.47540062527533,31.89389035448661
340122021,3401,肥东县包公桥营业所,中国邮政 肥东县包公桥营业所,117.4726350848645,31.880402134510554
340123001,3401,肥西县巢湖南路营业所,中国邮政 肥西县巢湖南路营业所,117.30744633051631,31.842648414302573
340123005,3401,肥西县官亭镇营业所,中国邮政 肥西县官亭镇营业所,117.30744633051631,31.842648414302573
340123006,3401,肥西县花岗镇营业所,中国邮政 肥西县花岗镇营业所,117.30744633051631,31.842648414302573
340123007,3401,肥西县高刘镇营业所,中国邮政 肥西县高刘镇营业所,117.30744633051631,31.842648414302573
340123008,3401,肥西县山南镇营业所,中国邮政 肥西县山南镇营业所,117.30744633051631,31.842648414302573
340123010,3401,肥西县丰乐镇支行,中国邮政 肥西县丰乐镇支行,117.30744633051631,31.842648414302573
340123011,3401,肥西县小庙镇营业所,中国邮政 肥西县小庙镇营业所,117.30744633051631,31.842648414302573
340123013,3401,肥西县严店乡营业所,中国邮政 肥西县严店乡营业所,117.30744633051631,31.842648414302573
340123014,3401,肥西县长岗乡营业所,中国邮政 肥西县长岗乡营业所,117.30744633051631,31.842648414302573
340123015,3401,肥西县南岗营业所,中国邮政 肥西县南岗营业所,117.30744633051631,31.842648414302573
340123016,3401,肥西县巢湖北路营业所,中国邮政 肥西县巢湖北路营业所,117.30744633051631,31.842648414302573
340123018,3401,肥西县城关巢湖路营业所,中国邮政 肥西县城关巢湖路营业所,117.30744633051631,31.842648414302573
340123019,3401,肥西县普贤路营业所,中国邮政 肥西县普贤路营业所,117.30744633051631,31.842648414302573
340124001,3401,庐江县城西营业所,中国邮政 庐江县城西营业所,117.29357730191721,31.261327637478026
340124002,3401,庐江县邮政大楼营业所,中国邮政 庐江县邮政大楼营业所,117.29357730191721,31.261327637478026
340124003,3401,庐江县城南营业所,中国邮政 庐江县城南营业所,117.29357730191721,31.261327637478026
340124004,3401,庐江县泥河镇营业所,中国邮政 庐江县泥河镇营业所,117.31074624682418,31.121889613481393
340124005,3401,庐江县柯坦镇营业所,中国邮政 庐江县柯坦镇营业所,117.1678036071253,31.229533370294227
340124006,3401,庐江县盛桥镇营业所,中国邮政 庐江县盛桥镇营业所,117.49351641113897,31.415888554064452
340124008,3401,庐江县乐桥镇营业所,中国邮政 庐江县乐桥镇营业所,117.18536936501671,31.130294355791406
340124009,3401,庐江县罗河镇营业所,中国邮政 庐江县罗河镇营业所,117.30582386949406,31.026621254878645
340124010,3401,庐江县白湖镇营业所,中国邮政 庐江县白湖镇营业所,117.45959335970787,31.244703232747792
340124011,3401,庐江县长岗营业所,中国邮政 庐江县长岗营业所,117.22981113200332,31.302451837229267
340124012,3401,庐江县矾山镇营业所,中国邮政 庐江县矾山镇营业所,117.4376815341829,31.060321332092894
340124013,3401,庐江县缺口营业所,中国邮政 庐江县缺口营业所,117.29357730191721,31.261327637478026
340124014,3401,庐江县石头镇营业所,中国邮政 庐江县石头镇营业所,117.2696330745488,31.38467110490402
340124015,3401,庐江县裴岗营业所,中国邮政 庐江县裴岗营业所,117.29357730191721,31.261327637478026
340124016,3401,庐江县白山镇营业所,中国邮政 庐江县白山镇营业所,117.41610889893713,31.472987995538503
340124017,3401,庐江县金牛镇营业所,中国邮政 庐江县金牛镇营业所,117.20823656989224,31.398535694304517
340124018,3401,庐江县汤池镇营业所,中国邮政 庐江县汤池镇营业所,117.1054249401394,31.316253626940565
340124019,3401,庐江县沙溪营业所,中国邮政 庐江县沙溪营业所,117.29357730191721,31.261327637478026
340124020,3401,庐江县冶山镇营业所,中国邮政 庐江县冶山镇营业所,117.29357730191721,31.261327637478026
340124021,3401,庐江县罗埠营业所,中国邮政 庐江县罗埠营业所,117.55359954283483,31.338203805641218
340124022,3401,庐江县黄屯营业所,中国邮政 庐江县黄屯营业所,117.29357730191721,31.261327637478026
340124023,3401,庐江县同大镇营业所,中国邮政 庐江县同大镇营业所,117.27336192275463,31.506130543777047
340124024,3401,庐江县大化营业所,中国邮政 庐江县大化营业所,117.29357730191721,31.261327637478026
340124025,3401,庐江县大厦新村营业所,中国邮政 庐江县大厦新村营业所,117.29357730191721,31.261327637478026
340181003,3401,巢湖市人民路营业所,中国邮政 巢湖市人民路营业所,117.87607355484077,31.60765252651151
340181004,3401,巢湖市凤凰山营业所,中国邮政 巢湖市凤凰山营业所,117.89557620044565,31.629002428816317
340181005,3401,巢湖市东风西路营业所,中国邮政 巢湖市东风西路营业所,117.85864121508033,31.605697633338828
340181006,3401,巢湖市半汤镇营业所,中国邮政 巢湖市半汤镇营业所,117.9175639974642,31.643659086883314
340181007,3401,巢湖市巢柘路营业所,中国邮政 巢湖市巢柘路营业所,117.89557620044565,31.629002428816317
340181008,3401,巢湖市灯塔营业所,中国邮政 巢湖市灯塔营业所,118.11554570796277,31.724406565776658
340181009,3401,巢湖市健康东路营业所,中国邮政 巢湖市健康东路营业所,117.88809992438117,31.606234598973842
340181010,3401,巢湖市坝镇营业所,中国邮政 巢湖市坝镇营业所,117.60028467961222,31.319596255218176
340181011,3401,巢湖市槐林镇营业所,中国邮政 巢湖市槐林镇营业所,117.89557620044565,31.629002428816317
340181012,3401,巢湖市散兵镇营业所,中国邮政 巢湖市散兵镇营业所,117.75768662895231,31.53654256623591
340181013,3401,巢湖市银屏镇营业所,中国邮政 巢湖市银屏镇营业所,117.89389281364878,31.536186907656166
340181016,3401,巢湖市忠庙营业所,中国邮政 巢湖市忠庙营业所,118.11554570796277,31.724406565776658
340181017,3401,巢湖市中垾镇营业所,中国邮政 巢湖市中垾镇营业所,117.76405197777905,31.646804624086435
340181018,3401,巢湖市夏阁镇营业所,中国邮政 巢湖市夏阁镇营业所,117.87945289303366,31.74324992225335
340181020,3401,巢湖市苏湾镇支行,中国邮政 巢湖市苏湾镇支行,117.89557620044565,31.629002428816317
340181021,3401,巢湖市烔炀北门营业所,中国邮政 巢湖市烔炀北门营业所,118.11554570796277,31.724406565776658
340181022,3401,巢湖市司集支行,中国邮政 巢湖市司集支行,118.11554570796277,31.724406565776658
340181023,3401,巢湖市栏杆镇营业所,中国邮政 巢湖市栏杆镇营业所,118.11554570796277,31.724406565776658
340181024,3401,巢湖市官圩路营业所,中国邮政 巢湖市官圩路营业所,117.86996768964534,31.59597318541788
340181025,3401,巢湖市东塘路营业所,中国邮政 巢湖市东塘路营业所,117.88779874949283,31.6061292125758
340181026,3401,巢湖市大市场营业所,中国邮政 巢湖市大市场营业所,118.11554570796277,31.724406565776658
340201002,3402,芜湖市九华山营业所,中国邮政 芜湖市九华山营业所,118.36694997951274,31.443951426744555
340201004,3402,芜湖市新芜路营业所,中国邮政 芜湖市新芜路营业所,118.36694997951274,31.443951426744555
340201005,3402,芜湖市四褐山营业所,中国邮政 芜湖市四褐山营业所,118.36694997951274,31.443951426744555
340201006,3402,芜湖市裕溪口营业所,中国邮政 芜湖市裕溪口营业所,118.36694997951274,31.443951426744555
340201010,3402,芜湖市融汇锦江营业所,中国邮政 芜湖市融汇锦江营业所,118.36694997951274,31.443951426744555
340201011,3402,芜湖市绿地营业所,中国邮政 芜湖市绿地营业所,118.36694997951274,31.443951426744555
340201013,3402,芜湖市团结东路营业所,中国邮政 芜湖市团结东路营业所,118.36694997951274,31.443951426744555
340201015,3402,芜湖市中央城营业所,中国邮政 芜湖市中央城营业所,118.36694997951274,31.443951426744555
340201016,3402,芜湖市南瑞营业所,中国邮政 芜湖市南瑞营业所,118.36694997951274,31.443951426744555
340201017,3402,芜湖市伟星城营业所,中国邮政 芜湖市伟星城营业所,118.36694997951274,31.443951426744555
340201018,3402,芜湖市绿影营业所,中国邮政 芜湖市绿影营业所,118.36694997951274,31.443951426744555
340201019,3402,芜湖市康复路营业所,中国邮政 芜湖市康复路营业所,118.36694997951274,31.443951426744555
340201020,3402,芜湖市弋江嘉园营业所,中国邮政 芜湖市弋江嘉园营业所,118.36694997951274,31.443951426744555
340201021,3402,芜湖市解放东路营业所,中国邮政 芜湖市解放东路营业所,118.36694997951274,31.443951426744555
340201022,3402,芜湖市西洋里营业所,中国邮政 芜湖市西洋里营业所,118.36694997951274,31.443951426744555
340201023,3402,芜湖市枣园营业所,中国邮政 芜湖市枣园营业所,118.34291177321847,30.92656712629638
340201024,3402,芜湖市利民路营业所,中国邮政 芜湖市利民路营业所,118.34291177321847,30.92656712629638
340201026,3402,芜湖市左岸营业所,中国邮政 芜湖市左岸营业所,118.36694997951274,31.443951426744555
340201027,3402,芜湖市月牙路营业所,中国邮政 芜湖市月牙路营业所,118.36694997951274,31.443951426744555
340201028,3402,芜湖市王家巷营业所,中国邮政 芜湖市王家巷营业所,118.36694997951274,31.443951426744555
340201032,3402,芜湖市北京路营业所,中国邮政 芜湖市北京路营业所,118.36694997951274,31.443951426744555
340201034,3402,芜湖市弋江桥营业所,中国邮政 芜湖市弋江桥营业所,118.36694997951274,31.443951426744555
340201035,3402,芜湖市方村营业所,中国邮政 芜湖市方村营业所,118.36694997951274,31.443951426744555
340201037,3402,芜湖市保定营业所,中国邮政 芜湖市保定营业所,118.36694997951274,31.443951426744555
340201038,3402,芜湖市新淮营业所,中国邮政 芜湖市新淮营业所,118.36694997951274,31.443951426744555
340201039,3402,芜湖市峨桥营业所,中国邮政 芜湖市峨桥营业所,118.36694997951274,31.443951426744555
340201040,3402,芜湖市中沟营业所,中国邮政 芜湖市中沟营业所,118.36694997951274,31.443951426744555
340201041,3402,芜湖市小洲营业所,中国邮政 芜湖市小洲营业所,118.36694997951274,31.443951426744555
340201042,3402,芜湖市清水营业所,中国邮政 芜湖市清水营业所,118.36694997951274,31.443951426744555
340201043,3402,芜湖市火龙岗营业所,中国邮政 芜湖市火龙岗营业所,118.36694997951274,31.443951426744555
340201044,3402,芜湖市荆山营业所,中国邮政 芜湖市荆山营业所,118.36694997951274,31.443951426744555
340201045,3402,芜湖市白马山营业所,中国邮政 芜湖市白马山营业所,118.36694997951274,31.443951426744555
340201047,3402,芜湖市鲁港营业所,中国邮政 芜湖市鲁港营业所,118.36694997951274,31.443951426744555
340201048,3402,芜湖市开发区营业所,中国邮政 芜湖市开发区营业所,118.36694997951274,31.443951426744555
340201049,3402,芜湖市开发区营业所,中国邮政 芜湖市开发区营业所,118.36694997951274,31.443951426744555
340201052,3402,芜湖市万春营业所,中国邮政 芜湖市万春营业所,118.50568736815316,31.371048344796975
340201053,3402,芜湖市方村营业所,中国邮政 芜湖市方村营业所,118.36694997951274,31.443951426744555
340201054,3402,芜湖市沈巷镇营业所,中国邮政 芜湖市沈巷镇营业所,118.36694997951274,31.443951426744555
340201055,3402,芜湖市五显营业所,中国邮政 芜湖市五显营业所,118.36694997951274,31.443951426744555
340221002,3402,芜湖县殷港营业所,中国邮政 芜湖县殷港营业所,118.47362223170326,31.050707973200762
340221003,3402,芜湖县沚津路营业所,中国邮政 芜湖县沚津路营业所,118.47362223170326,31.050707973200762
